Molecular Weight,Smiles,Ligand Efficiency BEI,Ligand Efficiency BEI/MW
414.43,COc1ncccc1-c1ccc2nc(Nc3cc[nH]n3)c(-c3nc(C)nc(N)n3)n2c1,17.88,0.043143595
508.56,COc1ccc(-c2nc(N3CCOCC3)c3sc(CN(C)c4ncc(C(=O)NO)cn4)cc3n2)cn1,12.52,0.024618531
349.39,O=c1[nH]c2ncc(-c3ccc4[nH]ccc4c3)nc2n1CC1CCOCC1,20.9,0.059818541
398.49,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CC1,16.93,0.042485382
353.38,NC(=O)[C@H]1CC[C@@H](n2c(=O)[nH]c3ncc(-c4ccc(O)cc4)nc32)CC1,19.09,0.054021167
393.49,CC(C)NC(=O)c1ccc(-c2cnc3[nH]c(=O)n(CC4CCCCC4)c3n2)cc1,12.84,0.032631071
966.23,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@H](n3ncnn3)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,8.61,0.008910922
534.58,COc1ccc2[nH]c(-c3c(C)nn(C)c3C)c(/C=C3/Oc4ccc(NC(=O)Nc5cccnc5)cc4C3=O)c2c1,15.5,0.028994725
307.35,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,16.81,0.054693346
538.03,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4ccc(Cl)c(S(=O)(=O)N(C)C)c4)n3)ccn2)cc1,14.72,0.027359069
531.64,CCN(CC)S(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)c1,14.3,0.026897901
475.53,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4cccc(S(N)(=O)=O)c4)n3)ccn2)cc1,16.29,0.034256514
525.66,CNC(=O)Cc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,12.88,0.02450253
654.78,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccc(N6CCN(C)CC6)cc5)cc4)nc32)CC1,14.54,0.022205932
578.68,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1)Nc1ncc[nH]1,15.82,0.02733808
465.55,COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1CO,18.48,0.039694984
380.45,Oc1cccc(-c2nc(N3CCOCC3)c3ncn(C4CCNCC4)c3n2)c1,15.93,0.041871468
473.56,CS(=O)(=O)N1CCN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1,11.22,0.023692879
278.32,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,15.8,0.056769187
565.63,CN(C)C(=O)C1CCN(c2ccnc3c2c(/C=C2\Oc4ccc(NC(=O)Nc5cccnc5)cc4C2=O)cn3C)CC1,14.11,0.024945636
531.61,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(N3CCC(C(=O)N4CCN(CCO)CC4)CC3)ccnc21,16.43,0.030906115
538.6,CCn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)N4CCN(CCO)CC4)cc3)ccnc21,15.49,0.028759747
519.58,COc1ccc(Cn2c(=O)n(C)c3cnc4ccc(-c5cnc(OC)c(NS(C)(=O)=O)c5)cc4c32)cc1,12,0.023095577
539.57,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccon4)c(F)c3)c2C1=O,14.35,0.026595252
551.6,COCCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccon4)cc3)c2C1=O,14.43,0.026160261
420.48,CO[C@H]1CC[C@H](N2CC(=O)Nc3ncc(-c4ccc(-c5nc[nH]n5)nc4C)nc32)CC1,17.57,0.041785578
336.36,CCN1CC(=O)Nc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,20.95,0.062284457
336.36,CCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,22.83,0.067873707
490.95,O=S(=O)(Nc1cc(-c2ccc3nccc(-c4cccnc4)c3c2)cnc1Cl)c1ccc(F)cc1,17.92,0.036500662
348.36,Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1,22.55,0.064731887
318.34,Nc1cc(-n2c(Nc3cccc(O)c3)nc3ccccc32)ncn1,20.03,0.062920148
321.35,Cc1nc(N)nc(-n2c(Nc3ccn(C)n3)nc3ccccc32)n1,16.42,0.051096935
357.38,Cc1nc(N)nc(-n2c(Nc3ccc4cn[nH]c4c3)nc3ccccc32)n1,19.37,0.054200011
308.31,Cc1nc(N)nc(-n2c(Nc3nc[nH]n3)nc3ccccc32)n1,17.31,0.056144789
360.39,Cc1nc(NCCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,19.66,0.054552013
349.39,O=c1[nH]c2ncc(-c3ccc4[nH]ccc4c3)nc2n1CC1CCOCC1,18.99,0.05435187
339.36,Cc1nccn1-c1nc(-c2cnc(N)nc2)nc(N2CCOCC2)n1,18.79,0.05536893
458.55,O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1,20.4,0.04448806
339.42,Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cn1,21.97,0.064728066
281.31,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,18.46,0.065621556
397.44,COc1cc(Nc2ncc(C(C)(C)O)cc2-c2nc(C)nc(N)n2)cnc1OC,12.52,0.03150161
463.54,C[C@@H]1COCCN1c1nc(N2CCOC[C@H]2C)c2nc(-c3cc(CO)cc4[nH]ccc34)[nH]c2n1,15.49,0.033416749
459.55,C[C@@H]1COCCN1c1nc(N2CCC3COCC3C2)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,13.74,0.029898814
459.55,C[C@@H]1COCCN1c1nc(N2CCC23CCOCC3)nc2[nH]c(-c3cccc4[nH]ccc34)nc12,14,0.030464585
308.34,Oc1cccc(-c2nc(N3CCOCC3)nc3cccnc23)c1,20.57,0.066712071
322.37,OCc1cccc(-c2nc(N3CCOCC3)c3cccnc3n2)c1,21.39,0.066352328
405.48,CC(=O)Nc1nc2ccc(-c3ccnc(OCCCc4cccnc4)n3)cc2s1,14.89,0.03672191
611.75,CN1CCN(c2ccc(NC(=O)Nc3ccc(-c4nc(N5C6CCC5COC6)nc(N5C6CCC5COC6)n4)cc3)cc2)CC1,14.71,0.02404577
573.65,O=C(Nc1ccc(OCCO)cc1)Nc1ccc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cc1,16.71,0.02912926
585.71,C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCNCC4)cc3)cc2)nc(N2C3CCC2COC3)n1,16.05,0.02740264
437.5,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,19.06,0.043565714
385.38,O=C1/C(=C/c2c[nH]c3ccc(Oc4ccccc4)cc23)Oc2cc(O)cc(O)c21,13.76,0.035705018
536.64,CNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC(C)(C)C)CC4)c3n2)cc1,17.06,0.0317904
418.84,Nc1cn2nc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)ccc2n1,17.8,0.042498329
402.84,O=S(=O)(Nc1cc(-c2ccc3nc[nH]c3c2)cnc1Cl)c1ccc(F)cc1,15.76,0.039122232
419.89,O=S(=O)(Nc1cc(-c2ccc3sncc3c2)cnc1Cl)c1ccc(F)cc1,15.56,0.037057325
598.74,COC[C@H]1OC(=O)/C(=C/N2CCN(C3CCCCC3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,10.16,0.016968968
535.59,COC[C@H]1OC(=O)/C(=C/N(C)CC(O)CO)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,10.7,0.019977968
608.73,COC[C@H]1OC(=O)/C(=C/N(CCN(C)C)Cc2ccccc2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,8.63,0.014177057
505,CNc1nc2cc(Cl)ccc2n1-c1nc2c(c(C3(S(C)(=O)=O)CCC3)n1)OC[C@@H]1COCCN21,10.59,0.020970297
318.34,O=c1[nH]c2ncc(-c3ccc(O)cc3)nc2n1Cc1ccccc1,17.95,0.056386254
337.43,NCc1ccc(-c2cnc3[nH]c(=O)n(CC4CCCCC4)c3n2)cc1,15.06,0.044631479
363.43,Nc1nc2cc(-c3cnc4[nH]c(=O)n(CC5CCCCC5)c4n3)ccc2[nH]1,23.94,0.065872383
494.5,CS(=O)(=O)C1(c2nc(-c3cc(C(F)(F)F)cc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CC1,12.61,0.025500506
544.65,COC[C@H]1OC(=O)/C(=C/N(C)C2CCN(C)C2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,10.86,0.019939411
309.37,Cc1ncnc(N2CCCOCC2)c1C#Cc1ccc(N)nc1,23.09,0.07463555
379.51,CCc1ncnc(N2CCC(CC(C)(C)O)CC2)c1C#Cc1ccc(N)nc1,21.2,0.055861506
343.38,CCc1ncnc(N2CCC(F)(F)CC2)c1C#Cc1ccc(N)nc1,21.87,0.063690372
341.44,CCc1ncnc(N2CC[S+]([O-])CC2)c1C#Cc1ccc(N)nc1,22.12,0.064784442
309.37,CCc1ncnc(N2CCOCC2)c1C#Cc1ccc(N)nc1,22.73,0.073471894
322.41,CCc1ncnc(N2CCC(O)CC2)c1C#Cc1ccc(C)nc1,21.25,0.065909866
336.44,CCc1ncnc(N2CCCC(CO)C2)c1C#Cc1ccc(C)nc1,20.71,0.061556295
362.44,Cc1ncnc(N2CCC3(CCNC3=O)CC2)c1C#Cc1ccc(N)nc1,21.3,0.058768348
376.46,Cc1ncnc(N2CCN(C(=O)C3CCC3)CC2)c1C#Cc1ccc(N)nc1,19.11,0.050762365
433.56,Cc1ncnc(N2CCC(CC(=O)N3CCN(C)CC3)CC2)c1C#Cc1ccc(N)nc1,14.85,0.034251315
432.57,Cc1ncnc(N2CCC(CNC(=O)C3CCCCC3)CC2)c1C#Cc1ccc(N)nc1,16.43,0.037982292
522.61,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OCC)CC4)c3n2)cc1,18.69,0.035762806
571.64,COC(=O)N1CCC(n2ncc3c(N4CCOC(C)C4)nc(-c4ccc(NC(=O)Nc5cccnc5)cc4)nc32)CC1,16.11,0.028182073
408.51,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3CC)c3c(ccn3C)n2)cc1,18.11,0.04433184
372.45,CC(C)(O)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,20.2,0.054235468
469.55,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,16.35,0.034820573
471.56,CC(=O)Nc1cnc2ccc(-c3cnc4ccccc4c3)cc2c1Nc1ccc(C(C)(C)C#N)cc1,14.72,0.03121554
219.25,C(#Cc1n[nH]c2ccccc12)c1ccncc1,22.67,0.103397948
473.58,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCC6)nc5)cc4c32)C1,11.93,0.025191098
455.52,COc1ccc(S(=O)(=O)Nc2nccc(-c3ccc4nc(NC(C)=O)sc4c3)n2)cc1,15.9,0.034905163
453.55,CC(=O)Nc1nc2ccc(-c3ccnc(N(C)S(=O)(=O)c4ccc(C)cc4)n3)cc2s1,14.49,0.031947966
591.7,COC[C@H]1OC(=O)/C(=C/N2CCC(c3ccccc3)CC2)C2=C(O)C(=O)C3=C([C@H](OC(C)=O)C[C@]4(C)[C@@H](O)CC[C@@H]34)[C@]21C,9.48,0.016021633
490.62,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)CC1,15.36,0.031307325
459.51,CNC(=O)Nc1ccc2c(c1)C(=O)/C(=C/c1cn(C)c3nccc(N4CC5CCC(C4)O5)c13)O2,17.46,0.037996997
628.69,Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCC(C(=O)NCc4cccnc4)CC3)ccnc21,12.8,0.020359796
494.55,CN1CCN(C(=O)c2ccc(-c3ccnc4c3c(/C=C3\Oc5cccc(O)c5C3=O)cn4C)cc2)CC1,18.2,0.036801132
404.47,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(N3CCC(CN)CC3)ccnc21,19.21,0.047494252
390.44,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(N3CCC(N)CC3)ccnc21,19.78,0.050660793
509.63,COc1ccc(CCNC(=O)c2sc3nc(-c4ccccc4)cc(-c4ccccc4)c3c2N)cc1OC,8.32,0.01632557
421.42,Cc1c(Cn2c(C)nn3c(=O)cc(N4CCOC(C)C4)nc23)cccc1C(F)(F)F,12.34,0.029281951
447.46,CC(=O)/C=C/c1cnc2ccc(-c3ccc(N)cc3)cc2c1Nc1cccc(C(F)(F)F)c1,11.42,0.025521834
412.52,C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,14.89,0.03609522
373.44,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2ccc3[nH]cnc3c2)n1,17.53,0.046941945
363.44,CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc(CO)c2)n1,17.12,0.047105437
615.74,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,15.26,0.024783188
560.66,COc1nc(-c2ccc(NC(=O)Nc3ccc(C(=O)NCCN4CCCCC4)cc3)cc2)nc(N2CCOCC2)n1,14.42,0.025719688
558.64,CN1C2CCC1CC(Oc1nc(-c3ccc(NC(=O)Nc4ccc(C(N)=O)cc4)cc3)nc(N3CCOCC3)n1)C2,14.81,0.026510812
465.55,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,19.54,0.041971861
457.53,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NC[C@@H](O)CO)cc2)nc2c1COC2(C)C,16.24,0.03549494
427.51,C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NCCO)cc2)nc2c1COC2(C)C,19.46,0.045519403
451.57,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@@](C)(CC2CC2)OC3)cc1,18.38,0.040702438
413.48,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3c(n2)[C@](C)(CO)OC3)cc1,18.19,0.043992454
521.51,COc1ncc(-c2cnc3nc(N)nc(-c4ccncc4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,14.83,0.028436655
438.51,NS(=O)(=O)c1cccc(Nc2nccc(-c3ccnc(N4C5CCC4COC5)c3)n2)c1,12.53,0.028574035
493.58,CO[C@@H]1CC[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,11.14,0.022569796
346.36,Cc1nc(NCC#N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,17.96,0.051853563
321.35,CNc1nc(C)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,21.78,0.067776568
465.55,COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO,21.24,0.045623456
340.35,NC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,19.47,0.057205818
515.62,CO[C@@H]1CCN(CCN2C[C@H](C(C)C)N(c3ccn4ncc(-c5ccc(-c6nc[nH]n6)cc5)c4n3)C2=O)C1,14.9,0.02889725
423.44,O=C1OC[C@H](c2ccccc2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)cc3)c2n1,19.78,0.046712639
462.47,Cc1csc([C@@H]2COC(=O)N2c2ccn3ncc(-c4ccc(-c5nc[nH]n5)c(F)c4)c3n2)n1,16.27,0.03518066
475.87,O=C1OC[C@@H](c2ccc(Cl)cc2)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,12.69,0.026666947
477.41,O=C1OC[C@@H](c2ccc(F)cc2F)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,14.77,0.030937768
459.42,O=C1OC[C@H](c2ccccc2F)N1c1ccn2ncc(-c3ccc(-c4nc[nH]n4)c(F)c3)c2n1,16.2,0.035261852
433.85,O=C1COc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2N1,14.95,0.034458914
480.53,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,15.29,0.031819033
398.43,COCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,14.16,0.035539493
426.5,CS(=O)(=O)C1(c2nc(-c3cccc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CC1,14.66,0.034372802
470.55,COc1cc(-c2nc3c(c(C4(S(C)(=O)=O)CCC4)n2)OC[C@@H]2COCCN32)c2cc[nH]c2c1,15.57,0.033088938
401.45,CS(=O)(=O)Nc1nc(-c2cccc3[nH]ccc23)nc2c1OCC1COCCN21,14.02,0.034923403
458.54,COc1cc(-c2nc3c(c(C(C)(C)S(C)(=O)=O)n2)OC[C@@H]2COCCN32)c2cc[nH]c2c1,16.02,0.034936974
489.56,CNC(=O)Nc1ccc(-c2cc(-c3ccnc(Nc4cccc(S(=O)(=O)NC)c4)n3)ccn2)cc1,15.98,0.032641556
582.13,CSc1c(Cl)nc(-c2ccc(NC(=O)Nc3ccc(C(=O)N4CCN(C)CC4)cc3)cc2)nc1N1CCOCC1,12.11,0.020802913
473.03,CSc1c(Cl)nc(-c2ccc(NC(=S)Nc3cccnc3)cc2)nc1N1CCOCC1,14,0.029596432
462.51,COc1cnc(-c2ccc(NC(=O)Nc3cccc(NC(C)=O)c3)cc2)nc1N1CCOCC1,14.62,0.031610127
617.71,O=C(Nc1ccc(C(=O)N2CCOCC2)cc1)Nc1ccc(-c2ncc(OCCN3CCOCC3)c(N3CCOCC3)n2)cc1,11.26,0.018228619
498.61,CSc1c(-c2ccncc2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,13.85,0.027777221
436.54,CNC(=O)Nc1ccc(-c2nc(-c3ccncc3)c(SC)c(N3CCOCC3)n2)cc1,17.41,0.039881798
454.92,CCOc1c(Cl)nc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,14.45,0.031763827
563.58,CCC(=O)N1CCN(c2ccc(Nc3c(C(N)=O)cnc4ccc(-c5ccc(N)nc5)cc34)cc2C(F)(F)F)CC1,13.62,0.024166933
441.44,COc1cnc(-c2ccc(NC(=O)Nc3ccc(F)c(F)c3)cc2)nc1N1CCOCC1,15.02,0.034025009
583.74,CSc1c(N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCN(S(C)(=O)=O)CC1,11.48,0.01966629
548.6,CCOC(=O)c1nc(-c2ccc(NC(=O)Nc3cccc(NC(C)=O)c3)cc2)nc(N2CCOCC2)c1OCC,12.44,0.022675902
507.62,CSc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCOCC4)nc3)cc2)nc1N1CCOCC1,13.33,0.026259801
464.55,CSc1cnc(-c2ccc(NC(=O)Nc3ccc(C(N)=O)cc3)cc2)nc1N1CCOCC1,14.99,0.032267786
469.55,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,16.87,0.035928016
484.58,CS(=O)(=O)C1(c2nc(-c3cccc4[nH]ccc34)nc3c2OCC[C@H]2COCCN32)CCOCC1,10.32,0.021296793
488.54,CS(=O)(=O)C1(c2nc(-c3cc(F)cc4[nH]ccc34)nc3c2OC[C@@H]2COCCN32)CCOCC1,12.5,0.025586441
486.6,CCCNc1nc2ccccc2n1-c1nc2c(c(C(C)(C)S(C)(=O)=O)n1)OC[C@@H]1COCCN21,12.4,0.025482943
446.5,CC(C)(c1nc(-c2cc(F)cc3[nH]ccc23)nc2c1OC[C@@H]1COCCN21)S(C)(=O)=O,15.68,0.035117581
501.47,CN1Cc2cnc3ccc(-c4ccc(-n5cccn5)nc4)nc3c2N(c2cccc(C(F)(F)F)c2)C1=O,14.68,0.029273935
427.47,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3ncccc3n2)cc1)Nc1cccnc1,17.44,0.040798185
309.33,Nc1ncc(-c2nc(N3CCOCC3)c3cccnc3n2)cn1,20.68,0.066854169
433.52,C[C@@H]1COCCN1c1nc(N2CCOC[C@H]2C)c2nc(-c3cccc4[nH]ccc34)[nH]c2n1,18.56,0.042812327
419.49,C[C@H]1COCCN1c1nc(N2CCOCC2)nc2[nH]c(-c3ccc4cc[nH]c4c3)nc12,16.86,0.040191661
658.74,CN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N5C6CCC5COC6)nc4)c(F)c3)c2C1=O,10.93,0.016592282
532.6,CCOc1c(C(=O)N2CCOCC2)nc(-c2ccc(NC(=O)Nc3ccccc3)cc2)nc1N1CCOCC1,13.12,0.024633872
422.51,CSc1cnc(-c2ccc(NC(=O)Nc3cccnc3)cc2)nc1N1CCOCC1,16.56,0.039194339
395.47,C[C@@H]1COCCN1c1nc(N2CCOC[C@H]2C)c2nc(-c3ccccn3)[nH]c2n1,17.34,0.043846562
567.67,COc1cnc(-c2ccc(NC(=O)Nc3ccc(N4CCN(S(C)(=O)=O)CC4)cc3)cc2)nc1N1CCOCC1,12.44,0.02191414
448.48,COc1cnc(-c2ccc(NC(=O)Nc3cccc(C(N)=O)c3)cc2)nc1N1CCOCC1,14.87,0.03315644
476.54,CCOc1cnc(-c2ccc(NC(=O)Nc3ccc(NC(C)=O)cc3)cc2)nc1N1CCOCC1,14.85,0.031162127
617.71,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(OCCOC)cn4)cc3)c2C1=O,11.74,0.019005682
561.62,Cc1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)nc4c3C(=O)N(C)CC(C)(C)O4)cc2F)cn1,13.88,0.02471422
560.66,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(C)nc(C)n4)cc3)c2C1=O,12.98,0.023151286
440.5,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)nc3c2C(=O)NCC(C)(C)O3)cc1,15.78,0.035822928
575.67,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccc(OC)nc4)c(C)c3)c2C1=O,11.39,0.019785641
564.65,COCCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cnn(C)c4)cc3)c2C1=O,12.96,0.022952271
548.62,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c2C1=O,14.07,0.025646167
596.64,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(OC)c(F)cc4F)cc3)c2C1=O,11.89,0.019928265
542.61,CCNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(CCOC)CC(C)(C)O3)cc1F,13.01,0.023976705
578.65,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cc(OC)ccc4F)cc3)c2C1=O,12.65,0.021861229
652.7,COCCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccc(OC(C)F)c4)c(F)c3)c2C1=O,9.89,0.015152444
561.62,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccnc4)c(F)c3)c2C1=O,13.71,0.024411524
574.65,COCCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)NCC(C)(C)O)c(F)c3)c2C1=O,10.25,0.017836944
500.58,CC[C@H]1COCCN1c1nc2c(c(-c3ccc(NC(=O)NC)c(F)c3)n1)C(=O)N(CC)CC(C)(C)O2,14.29,0.028546886
617.71,CCN1CC(C)(C)Oc2nc(N3CCOC[C@@H]3C)nc(-c3ccc(NC(=O)Nc4cnc(N5CCOCC5)cn4)cc3)c2C1=O,12.13,0.019637047
511.58,C[C@@H](CO)OC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)nc3c2C(=O)N(C)CC(C)(C)O3)cc1,12.06,0.023574026
586.63,CCN1CC(C)(C)Oc2nc(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(C#N)nc4)c(F)c3)c2C1=O,12.93,0.02204115
350.44,C[C@@H]1COCCN1c1nc(N2CCOCC2)c2sc(CO)cc2n1,18.48,0.052733706
400.5,C[C@H]1CN(c2nc(N3CCOCC3)c3sc(-c4ccco4)cc3n2)C[C@@H](C)O1,17.38,0.043395755
474.57,c1ccc(-c2c(-c3ccccc3)n(Cc3ccco3)c3ncnc(NCCCn4ccnc4)c23)cc1,8.99,0.018943465
395.47,CCc1cc(Nc2ncc(C(C)(C)O)cc2-c2nc(C)nc(N)n2)cnc1OC,12.14,0.030697651
385.4,COc1ncc(Nc2ncc(C(C)(C)O)cc2-c2nc(C)nc(N)n2)cc1F,13.25,0.034379865
450.48,COc1ncc(Nc2nc3ccc(N4CCNCC4)cn3c2-c2nc(C)nc(N)n2)cc1F,16,0.03551767
395.47,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@H]3C)c3c(ncn3C)n2)cc1,15.64,0.03954788
461.57,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1,13.46,0.029161341
433.51,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2COC2)c(=O)n4C)cn1,12.6,0.029065073
465.93,COc1cnc(Nc2cnc(Cl)c(NS(=O)(=O)N(C)C)c2)c(-c2nc(C)nc(N)n2)c1,15.3,0.032837551
524.03,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccncc4)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,15.27,0.029139553
442.52,Cc1ncnc(-c2ccc(C(=O)N3CCN(CCO)CC3)cc2)c1C#Cc1ccc(N)nc1,19.26,0.043523457
